user_id,country,avg_watch_time_minutes
U140977,Germany,255
U140978,Australia,256
U140979,India,220
U140980,Australia,112
U140981,France,199
U140982,UK,159
U140983,Germany,184
U140984,Canada,278
U140985,Germany,135
U140986,France,57
U140987,Canada,261
U140988,Spain,183
U140989,Spain,18
U140990,Australia,119
U140991,India,91
U140992,Canada,110
U140993,Japan,174
U140994,India,96
U140995,Spain,141
U140996,India,207
U140997,Spain,272
U140998,USA,252
U140999,USA,152
U141000,Australia,251
U141001,UK,46
U141002,USA,101
U141003,India,263
U141004,Canada,10
U141005,Canada,52
U141006,Brazil,116
U141007,Spain,30
U141008,Brazil,257
U141009,Japan,64
U141010,Japan,46
U141011,Germany,150
U141012,Australia,192
U141013,Australia,22
U141014,India,136
U141015,USA,45
U141016,Brazil,285
U141017,Spain,160
U141018,France,197
U141019,Germany,254
U141020,Canada,238
U141021,Spain,191
U141022,Germany,272
U141023,India,170
U141024,Germany,22
U141025,Brazil,140
U141026,USA,58
U141027,India,157
U141028,UK,22
U141029,Japan,125
U141030,Australia,249
U141031,USA,27
U141032,Japan,105
U141033,Spain,58
U141034,Spain,218
U141035,Brazil,257
U141036,Japan,121
U141037,Germany,16
U141038,Germany,101
U141039,USA,156
U141040,Brazil,247
U141041,Australia,239
U141042,USA,12
U141043,Spain,296
U141044,Germany,135
U141045,Brazil,148
U141046,UK,210
U141047,India,166
U141048,USA,84
U141049,Spain,186
U141050,UK,252
U141051,Australia,235
U141052,UK,54
U141053,UK,269
U141054,Canada,90
U141055,UK,226
U141056,UK,87
U141057,UK,262
U141058,India,92
U141059,Canada,125
U141060,UK,169
U141061,Japan,28
U141062,Canada,75
U141063,Germany,273
U141064,France,26
U141065,Spain,245
U141066,Spain,57
U141067,Germany,61
U141068,Brazil,299
U141069,Germany,145
U141070,USA,145
U141071,Australia,98
U141072,Australia,260
U141073,Canada,182
U141074,France,154
U141075,USA,71
U141076,Japan,73
U141077,France,66
U141078,Brazil,44
U141079,USA,56
U141080,Canada,31
U141081,Brazil,111
U141082,Canada,45
U141083,USA,172
U141084,UK,25
U141085,Germany,131
U141086,UK,158
U141087,France,100
U141088,Australia,23
U141089,Brazil,149
U141090,Brazil,238
U141091,UK,156
U141092,Japan,20
U141093,Canada,143
U141094,Australia,229
U141095,Spain,202
U141096,UK,149
U141097,Spain,118
U141098,USA,123
U141099,UK,250
U141100,Japan,230
U141101,India,86
U141102,UK,42
U141103,Japan,173
U141104,France,189
U141105,Spain,259
U141106,Brazil,186
U141107,Spain,210
U141108,France,84
U141109,Germany,246
U141110,USA,282
U141111,USA,228
U141112,Brazil,279
U141113,Brazil,105
U141114,Japan,251
U141115,Japan,216
U141116,UK,31
U141117,Germany,205
U141118,USA,100
U141119,Brazil,268
U141120,Brazil,265
U141121,Japan,20
U141122,Japan,48
U141123,USA,128
U141124,Germany,259
U141125,Canada,103
U141126,Canada,32
U141127,France,273
U141128,France,49
U141129,Japan,146
U141130,UK,242
U141131,Japan,286
U141132,Spain,285
U141133,UK,271
U141134,Spain,32
U141135,France,274
U141136,Spain,294
U141137,Spain,258
U141138,Brazil,190
U141139,France,159
U141140,Australia,23
U141141,France,42
U141142,UK,250
U141143,India,16
U141144,UK,244
U141145,India,16
U141146,Canada,206
U141147,Germany,148
U141148,UK,16
U141149,USA,92
U141150,USA,68
U141151,India,148
U141152,Australia,105
U141153,Brazil,264
U141154,Brazil,85
U141155,India,214
U141156,UK,257
U141157,USA,92
U141158,Brazil,33
U141159,France,29
U141160,USA,99
U141161,Germany,78
U141162,India,260
U141163,France,120
U141164,UK,101
U141165,India,251
U141166,UK,271
U141167,Spain,219
U141168,India,231
U141169,UK,127
U141170,Germany,268
U141171,Australia,170
U141172,Japan,174
U141173,Germany,49
U141174,France,65
U141175,India,249
U141176,India,58
U141177,USA,164
U141178,Japan,260
U141179,Australia,164
U141180,India,88
U141181,India,173
U141182,USA,170
U141183,Brazil,59
U141184,Spain,220
U141185,Japan,213
U141186,Germany,295
U141187,Brazil,134
U141188,USA,162
U141189,UK,66
U141190,UK,63
U141191,Spain,217
U141192,Canada,95
U141193,USA,285
U141194,Germany,107
U141195,Japan,134
U141196,Japan,193
U141197,France,137
U141198,Brazil,154
U141199,Spain,154
U141200,Germany,23
U141201,Australia,202
U141202,USA,139
U141203,USA,212
U141204,Australia,123
U141205,Germany,27
U141206,Canada,67
U141207,Spain,13
U141208,Brazil,113
U141209,UK,140
U141210,Japan,47
U141211,Brazil,113
U141212,USA,258
U141213,India,187
U141214,Germany,85
U141215,India,252
U141216,India,196
U141217,France,91
U141218,France,77
U141219,Spain,138
U141220,Japan,191
U141221,France,67
U141222,India,147
U141223,USA,188
U141224,France,282
U141225,Germany,182
U141226,Australia,107
U141227,Germany,262
U141228,Australia,242
U141229,India,145
U141230,France,218
U141231,France,95
U141232,France,168
U141233,Brazil,120
U141234,Spain,256
U141235,India,114
U141236,Germany,76
U141237,Brazil,166
U141238,UK,184
U141239,Germany,130
U141240,France,138
U141241,Spain,291
U141242,UK,119
U141243,Australia,97
U141244,Brazil,26
U141245,Spain,87
U141246,USA,53
U141247,Germany,209
U141248,UK,88
U141249,Japan,217
U141250,Canada,241
U141251,India,44
U141252,Germany,176
U141253,USA,57
U141254,USA,287
U141255,Brazil,252
U141256,Canada,118
U141257,France,196
U141258,Canada,269
U141259,Brazil,55
U141260,Japan,97
U141261,Japan,192
U141262,Canada,26
U141263,Canada,197
U141264,UK,130
U141265,UK,58
U141266,Germany,107
U141267,Canada,179
U141268,USA,30
U141269,Germany,133
U141270,France,59
U141271,India,126
U141272,USA,208
U141273,Germany,270
U141274,Brazil,291
U141275,Japan,86
U141276,USA,55
U141277,UK,148
U141278,France,226
U141279,Spain,214
U141280,France,143
U141281,Brazil,216
U141282,India,217
U141283,Australia,157
U141284,UK,156
U141285,India,166
U141286,Germany,79
U141287,Japan,157
U141288,Spain,123
U141289,Japan,141
U141290,Canada,76
U141291,UK,199
U141292,Canada,230
U141293,Germany,81
U141294,Brazil,229
U141295,Australia,135
U141296,Brazil,222
U141297,India,142
U141298,Australia,25
U141299,Spain,64
U141300,Brazil,60
U141301,Germany,117
U141302,France,228
U141303,Canada,150
U141304,UK,138
U141305,France,277
U141306,Canada,255
U141307,Canada,55
U141308,France,122
U141309,UK,288
U141310,Spain,187
U141311,Spain,54
U141312,USA,189
U141313,Australia,149
U141314,Spain,98
U141315,Brazil,162
U141316,Japan,259
U141317,Japan,39
U141318,USA,102
U141319,USA,86
U141320,USA,10
U141321,Germany,247
U141322,France,201
U141323,Canada,75
U141324,Brazil,114
U141325,Spain,230
U141326,France,231
U141327,Japan,192
U141328,USA,171
U141329,Japan,203
U141330,Australia,87
U141331,Germany,158
U141332,France,28
U141333,Japan,133
U141334,Japan,13
U141335,Canada,181
U141336,Spain,225
U141337,France,253
U141338,USA,215
U141339,Japan,176
U141340,USA,170
U141341,India,95
U141342,USA,196
U141343,Germany,276
U141344,Canada,254
U141345,Canada,162
U141346,India,161
U141347,India,48
U141348,France,186
U141349,Japan,266
U141350,Japan,233
U141351,Australia,257
U141352,Spain,21
U141353,Japan,172
U141354,Canada,196
U141355,UK,104
U141356,USA,183
U141357,France,162
U141358,France,180
U141359,India,187
U141360,USA,205
U141361,Spain,86
U141362,India,63
U141363,UK,114
U141364,Spain,104
U141365,India,57
U141366,UK,214
U141367,Canada,198
U141368,Germany,247
U141369,Australia,229
U141370,France,165
U141371,USA,234
U141372,France,93
U141373,India,228
U141374,France,215
U141375,France,166
U141376,USA,280
U141377,Canada,267
U141378,Spain,46
U141379,UK,249
U141380,Australia,124
U141381,Canada,191
U141382,Spain,183
U141383,Brazil,49
U141384,UK,83
U141385,Spain,200
U141386,Brazil,41
U141387,India,104
U141388,Germany,232
U141389,Germany,20
U141390,Canada,12
U141391,Canada,109
U141392,France,101
U141393,India,117
U141394,UK,226
U141395,Spain,264
U141396,Brazil,131
U141397,Spain,205
U141398,Germany,59
U141399,Canada,27
U141400,Japan,68
U141401,Australia,209
U141402,Japan,286
U141403,Australia,31
U141404,India,114
U141405,Canada,282
U141406,UK,65
U141407,Spain,11
U141408,Spain,10
U141409,USA,212
U141410,Canada,242
U141411,Brazil,58
U141412,Germany,224
U141413,Germany,76
U141414,France,216
U141415,Spain,184
U141416,UK,106
U141417,India,262
U141418,Brazil,262
U141419,Japan,98
U141420,Japan,286
U141421,UK,153
U141422,USA,148
U141423,India,284
U141424,Australia,29
U141425,Germany,30
U141426,Japan,24
U141427,UK,238
U141428,USA,229
U141429,UK,121
U141430,Canada,293
U141431,France,187
U141432,USA,254
U141433,USA,244
U141434,USA,295
U141435,France,208
U141436,Germany,289
U141437,Australia,247
U141438,Australia,114
U141439,Australia,199
U141440,Canada,172
U141441,Canada,171
U141442,UK,74
U141443,France,111
U141444,Spain,184
U141445,Australia,136
U141446,Brazil,24
U141447,Germany,262
U141448,Canada,81
U141449,UK,286
U141450,UK,90
U141451,Australia,260
U141452,Canada,229
U141453,USA,246
U141454,Germany,185
U141455,India,96
U141456,Spain,151
U141457,UK,41
U141458,Germany,204
U141459,Canada,125
U141460,UK,92
U141461,India,218
U141462,Spain,205
U141463,Australia,136
U141464,Brazil,280
U141465,Japan,177
U141466,USA,291
U141467,USA,129
U141468,Spain,200
U141469,Canada,96
U141470,Canada,129
U141471,Australia,281
U141472,Canada,269
U141473,France,93
U141474,Germany,16
U141475,Spain,16
U141476,France,207
U141477,Germany,86
U141478,Australia,176
U141479,UK,266
U141480,Canada,110
U141481,UK,147
U141482,UK,175
U141483,India,293
U141484,France,176
U141485,USA,210
U141486,UK,208
U141487,UK,151
U141488,USA,94
U141489,USA,170
U141490,Spain,52
U141491,Spain,177
U141492,France,189
U141493,Japan,120
U141494,UK,159
U141495,Japan,89
U141496,Brazil,77
U141497,UK,168
U141498,USA,145
U141499,Germany,173
U141500,Spain,24
U141501,India,299
U141502,India,35
U141503,Germany,258
U141504,Spain,51
U141505,Germany,173
U141506,Spain,257
U141507,Brazil,194
U141508,France,243
U141509,UK,67
U141510,UK,57
U141511,Germany,186
U141512,India,145
U141513,UK,162
U141514,Spain,228
U141515,USA,11
U141516,USA,74
U141517,Japan,42
U141518,UK,234
U141519,Germany,133
U141520,UK,61
U141521,Spain,280
U141522,UK,71
U141523,Japan,251
U141524,Brazil,166
U141525,Spain,205
U141526,USA,165
U141527,India,218
U141528,Brazil,198
U141529,USA,149
U141530,USA,41
U141531,France,288
U141532,Spain,289
U141533,India,63
U141534,Japan,119
U141535,Brazil,198
U141536,Brazil,254
U141537,Spain,99
U141538,Germany,110
U141539,Germany,145
U141540,UK,30
U141541,Australia,93
U141542,Spain,198
U141543,Canada,291
U141544,India,128
U141545,USA,12
U141546,Canada,266
U141547,India,152
U141548,Spain,285
U141549,France,213
U141550,Spain,260
U141551,Spain,275
U141552,Brazil,35
U141553,Australia,258
U141554,USA,164
U141555,Japan,225
U141556,Japan,113
U141557,Canada,78
U141558,USA,166
U141559,Australia,191
U141560,UK,26
U141561,USA,102
U141562,UK,221
U141563,India,298
U141564,Spain,226
U141565,Brazil,233
U141566,France,120
U141567,Japan,285
U141568,India,257
U141569,Australia,53
U141570,UK,172
U141571,Germany,104
U141572,Japan,49
U141573,Japan,11
U141574,USA,114
U141575,India,287
U141576,France,17
U141577,USA,46
U141578,India,205
U141579,Spain,226
U141580,Australia,67
U141581,France,79
U141582,Spain,132
U141583,USA,178
U141584,UK,15
U141585,France,56
U141586,USA,207
U141587,Brazil,42
U141588,France,291
U141589,France,247
U141590,Spain,24
U141591,Australia,205
U141592,USA,70
U141593,USA,187
U141594,Brazil,208
U141595,USA,282
U141596,Japan,179
U141597,Spain,48
U141598,France,210
U141599,India,75
U141600,France,72
U141601,France,117
U141602,India,56
U141603,France,146
U141604,Germany,56
U141605,Brazil,116
U141606,Japan,37
U141607,Japan,282
U141608,Australia,104
U141609,UK,266
U141610,Germany,203
U141611,UK,127
U141612,Brazil,146
U141613,USA,268
U141614,USA,141
U141615,Spain,184
U141616,Germany,145
U141617,Germany,187
U141618,Brazil,225
U141619,Japan,59
U141620,Brazil,98
U141621,Brazil,112
U141622,Japan,105
U141623,Australia,41
U141624,USA,263
U141625,Germany,199
U141626,India,280
U141627,Spain,202
U141628,Spain,171
U141629,UK,102
U141630,India,258
U141631,Spain,205
U141632,Canada,193
U141633,USA,12
U141634,France,160
U141635,Spain,137
U141636,Spain,139
U141637,Australia,201
U141638,Brazil,155
U141639,USA,204
U141640,Spain,144
U141641,Germany,233
U141642,USA,200
U141643,Japan,217
U141644,Spain,196
U141645,Australia,257
U141646,Germany,248
U141647,Spain,298
U141648,Spain,98
U141649,Canada,296
U141650,Canada,239
U141651,Japan,70
U141652,USA,289
U141653,Spain,194
U141654,UK,183
U141655,Spain,75
U141656,Germany,66
U141657,Canada,128
U141658,USA,50
U141659,Brazil,16
U141660,Australia,55
U141661,UK,139
U141662,Brazil,152
U141663,UK,98
U141664,Spain,148
U141665,India,241
U141666,Brazil,25
U141667,France,77
U141668,France,252
U141669,Brazil,126
U141670,Japan,97
U141671,Germany,46
U141672,India,98
U141673,France,197
U141674,UK,272
U141675,Japan,214
U141676,Brazil,68
U141677,Germany,99
U141678,Canada,228
U141679,Canada,102
U141680,Spain,259
U141681,Germany,18
U141682,France,287
U141683,Brazil,165
U141684,Spain,116
U141685,Spain,264
U141686,Japan,123
U141687,Canada,182
U141688,France,30
U141689,Brazil,264
U141690,Japan,33
U141691,USA,99
U141692,Australia,149
U141693,France,104
U141694,Germany,241
U141695,UK,172
U141696,UK,85
U141697,UK,187
U141698,UK,60
U141699,France,267
U141700,France,165
U141701,Canada,49
U141702,Japan,173
U141703,Japan,100
U141704,Germany,41
U141705,Brazil,196
U141706,Germany,232
U141707,Canada,174
U141708,UK,299
U141709,Japan,87
U141710,India,264
U141711,Australia,19
U141712,Canada,169
U141713,Australia,266
U141714,India,219
U141715,Brazil,194
U141716,UK,172
U141717,Germany,165
U141718,Canada,59
U141719,India,281
U141720,Australia,245
U141721,Australia,73
U141722,Spain,170
U141723,Brazil,259
U141724,France,139
U141725,Australia,166
U141726,Brazil,70
U141727,Japan,218
U141728,Australia,44
U141729,France,218
U141730,France,71
U141731,Spain,190
U141732,India,72
U141733,Australia,182
U141734,France,174
U141735,India,226
U141736,India,257
U141737,India,147
U141738,India,214
U141739,UK,225
U141740,France,200
U141741,Germany,151
U141742,UK,149
U141743,Brazil,226
U141744,Canada,137
U141745,India,100
U141746,Spain,224
U141747,USA,221
U141748,Canada,260
U141749,Australia,40
U141750,India,120
U141751,UK,66
U141752,France,288
U141753,UK,165
U141754,Japan,232
U141755,Spain,106
U141756,UK,190
U141757,UK,139
U141758,Brazil,291
U141759,UK,170
U141760,Canada,243
U141761,Spain,32
U141762,Canada,16
U141763,Brazil,252
U141764,Japan,205
U141765,France,274
U141766,Spain,207
U141767,Australia,122
U141768,Brazil,191
U141769,Canada,156
U141770,Germany,185
U141771,Germany,275
U141772,Spain,295
U141773,Spain,136
U141774,India,24
U141775,Australia,199
U141776,USA,290
U141777,France,53
U141778,India,218
U141779,France,179
U141780,Canada,193
U141781,Australia,174
U141782,Spain,22
U141783,Australia,106
U141784,France,12
U141785,UK,16
U141786,India,13
U141787,Brazil,134
U141788,France,214
U141789,Japan,199
U141790,USA,66
U141791,UK,99
U141792,France,135
U141793,Germany,34
U141794,India,213
U141795,Germany,131
U141796,Australia,266
U141797,Japan,216
U141798,Japan,21
U141799,France,32
U141800,Japan,254
U141801,Germany,86
U141802,India,123
U141803,France,196
U141804,Japan,76
U141805,Japan,26
U141806,Spain,223
U141807,USA,14
U141808,UK,296
U141809,Brazil,194
U141810,UK,108
U141811,Japan,110
U141812,France,197
U141813,India,236
U141814,Brazil,17
U141815,Brazil,15
U141816,Brazil,202
U141817,India,164
U141818,France,69
U141819,Canada,55
U141820,India,30
U141821,USA,98
U141822,UK,285
U141823,France,299
U141824,Germany,215
U141825,Japan,147
U141826,Germany,41
U141827,India,89
U141828,Brazil,10
U141829,France,221
U141830,Germany,207
U141831,Spain,72
U141832,Germany,172
U141833,France,74
U141834,Germany,253
U141835,Germany,240
U141836,Japan,41
U141837,France,102
U141838,Japan,35
U141839,UK,265
U141840,Brazil,182
U141841,Australia,56
U141842,Spain,242
U141843,USA,113
U141844,UK,287
U141845,Brazil,191
U141846,UK,236
U141847,Australia,43
U141848,Germany,90
U141849,France,88
U141850,USA,109
U141851,Spain,230
U141852,Japan,60
U141853,Spain,120
U141854,Brazil,129
U141855,Germany,223
U141856,Spain,223
U141857,Germany,191
U141858,Canada,168
U141859,USA,98
U141860,USA,96
U141861,USA,66
U141862,UK,200
U141863,Canada,56
U141864,Canada,49
U141865,Germany,164
U141866,Canada,74
U141867,Germany,289
U141868,Germany,35
U141869,UK,147
U141870,France,109
U141871,Canada,290
U141872,USA,105
U141873,France,200
U141874,Australia,227
U141875,USA,297
U141876,UK,171
U141877,Germany,216
U141878,Brazil,76
U141879,Japan,214
U141880,Spain,248
U141881,Australia,80
U141882,India,185
U141883,Japan,28
U141884,India,56
U141885,Spain,88
U141886,France,56
U141887,Canada,122
U141888,Spain,271
U141889,Australia,218
U141890,Canada,289
U141891,Japan,184
U141892,India,294
U141893,Canada,136
U141894,Brazil,24
U141895,India,203
U141896,USA,191
U141897,India,90
U141898,India,157
U141899,France,92
U141900,UK,96
U141901,Brazil,251
U141902,Canada,133
U141903,Spain,73
U141904,India,149
U141905,Spain,12
U141906,India,137
U141907,India,112
U141908,Canada,20
U141909,Australia,251
U141910,Spain,283
U141911,UK,145
U141912,France,227
U141913,Canada,104
U141914,India,208
U141915,UK,235
U141916,Canada,149
U141917,Japan,222
U141918,Germany,131
U141919,Brazil,138
U141920,USA,22
U141921,USA,104
U141922,France,244
U141923,Brazil,215
U141924,USA,148
U141925,Canada,71
U141926,France,34
U141927,India,148
U141928,Japan,43
U141929,Spain,18
U141930,India,113
U141931,Spain,21
U141932,Germany,149
U141933,USA,297
U141934,France,170
U141935,UK,87
U141936,France,98
U141937,Japan,175
U141938,Australia,51
U141939,India,86
U141940,Japan,249
U141941,USA,259
U141942,UK,98
U141943,Spain,270
U141944,Spain,48
U141945,Canada,17
U141946,Germany,277
U141947,Brazil,169
U141948,UK,276
U141949,France,247
U141950,Australia,138
U141951,Germany,105
U141952,USA,249
U141953,Germany,233
U141954,UK,234
U141955,Canada,175
U141956,Spain,109
U141957,Brazil,196
U141958,UK,133
U141959,USA,251
U141960,Australia,201
U141961,Canada,260
U141962,UK,56
U141963,France,186
U141964,Spain,295
U141965,Canada,185
U141966,Brazil,165
U141967,Brazil,81
U141968,UK,249
U141969,India,252
U141970,Canada,81
U141971,Spain,178
U141972,France,39
U141973,Spain,44
U141974,UK,274
U141975,Japan,168
U141976,Spain,241
U141977,Brazil,242
U141978,France,280
U141979,Canada,103
U141980,Canada,291
U141981,Canada,67
U141982,Japan,224
U141983,Spain,189
U141984,UK,99
U141985,UK,247
U141986,Brazil,191
U141987,UK,222
U141988,Spain,82
U141989,Canada,137
U141990,Australia,30
U141991,Germany,269
U141992,Canada,290
U141993,Germany,23
U141994,Japan,287
U141995,UK,245
U141996,Japan,85
U141997,UK,98
U141998,Australia,297
U141999,France,243
U142000,Germany,233
U142001,France,119
U142002,Canada,25
U142003,Canada,289
U142004,Japan,194
U142005,Australia,119
U142006,Spain,267
U142007,Germany,234
U142008,France,104
U142009,Japan,95
U142010,Canada,109
U142011,India,106
U142012,France,242
U142013,Japan,124
U142014,France,13
U142015,Brazil,282
U142016,Germany,207
U142017,Japan,276
U142018,Australia,171
U142019,Japan,256
U142020,USA,237
U142021,Spain,228
U142022,UK,100
U142023,Brazil,264
U142024,Canada,246
U142025,USA,140
U142026,UK,53
U142027,Germany,252
U142028,Brazil,15
U142029,USA,10
U142030,France,195
U142031,Germany,205
U142032,Japan,184
U142033,Australia,27
U142034,Brazil,48
U142035,Canada,273
U142036,Japan,26
U142037,UK,252
U142038,UK,52
U142039,Spain,223
U142040,Canada,253
U142041,Brazil,147
U142042,Japan,283
U142043,Brazil,235
U142044,Germany,147
U142045,Brazil,67
U142046,USA,286
U142047,Brazil,167
U142048,USA,219
U142049,Canada,106
U142050,UK,132
U142051,India,221
U142052,Australia,181
U142053,USA,12
U142054,Germany,84
U142055,USA,165
U142056,Brazil,108
U142057,UK,93
U142058,France,184
U142059,Brazil,127
U142060,Spain,144
U142061,USA,73
U142062,Spain,144
U142063,Brazil,159
U142064,Australia,254
U142065,USA,174
U142066,Spain,172
U142067,UK,158
U142068,Australia,92
U142069,France,66
U142070,India,90
U142071,India,180
U142072,France,150
U142073,Brazil,89
U142074,UK,159
U142075,Brazil,281
U142076,Australia,203
U142077,Canada,33
U142078,India,151
U142079,Germany,143
U142080,Germany,210
U142081,Spain,293
U142082,Japan,261
U142083,USA,39
U142084,India,170
U142085,Germany,166
U142086,Spain,39
U142087,Brazil,160
U142088,Canada,10
U142089,Australia,275
U142090,Brazil,101
U142091,Canada,83
U142092,USA,76
U142093,Spain,45
U142094,France,11
U142095,USA,54
U142096,Brazil,88
U142097,UK,230
U142098,Brazil,71
U142099,France,147
U142100,Spain,12
U142101,Germany,226
U142102,Brazil,10
U142103,Germany,27
U142104,Spain,122
U142105,India,203
U142106,Japan,23
U142107,USA,46
U142108,Spain,80
U142109,France,277
U142110,Spain,289
U142111,Spain,14
U142112,Australia,278
U142113,Japan,157
U142114,Brazil,111
U142115,France,170
U142116,USA,53
U142117,Spain,248
U142118,UK,288
U142119,Japan,152
U142120,Japan,102
U142121,UK,22
U142122,Australia,142
U142123,UK,175
U142124,France,215
U142125,UK,181
U142126,France,28
U142127,Canada,272
U142128,France,234
U142129,Japan,135
U142130,UK,201
U142131,France,220
U142132,UK,146
U142133,Spain,104
U142134,Spain,68
U142135,Germany,296
U142136,France,143
U142137,Japan,236
U142138,Germany,25
U142139,Canada,76
U142140,UK,261
U142141,Brazil,213
U142142,Brazil,68
U142143,Spain,294
U142144,UK,46
U142145,India,295
U142146,USA,116
U142147,Spain,179
U142148,France,292
U142149,Germany,77
U142150,Brazil,230
U142151,UK,119
U142152,Canada,25
U142153,USA,88
U142154,UK,233
U142155,India,251
U142156,France,278
U142157,Brazil,123
U142158,India,241
U142159,Brazil,240
U142160,UK,204
U142161,France,250
U142162,Australia,192
U142163,India,81
U142164,Japan,223
U142165,Australia,265
U142166,USA,41
U142167,Spain,297
U142168,USA,129
U142169,Spain,217
U142170,Canada,64
U142171,Australia,76
U142172,Australia,157
U142173,Brazil,168
U142174,Brazil,126
U142175,UK,298
U142176,India,14
U142177,Canada,145
U142178,Canada,298
U142179,Brazil,259
U142180,Spain,18
U142181,USA,144
U142182,UK,118
U142183,Japan,272
U142184,India,228
U142185,Canada,136
U142186,India,243
U142187,Brazil,74
U142188,USA,191
U142189,Germany,282
U142190,Japan,230
U142191,Japan,275
U142192,Canada,161
U142193,UK,21
U142194,Canada,238
U142195,Canada,289
U142196,Spain,264
U142197,Brazil,175
U142198,USA,101
U142199,Australia,92
U142200,France,221
U142201,India,296
U142202,Brazil,71
U142203,Japan,134
U142204,Brazil,102
U142205,UK,223
U142206,USA,81
U142207,Spain,259
U142208,Canada,62
U142209,Australia,218
U142210,Canada,175
U142211,Spain,179
U142212,France,121
U142213,USA,151
U142214,France,63
U142215,USA,241
U142216,USA,190
U142217,UK,182
U142218,Spain,201
U142219,Spain,140
U142220,Canada,141
U142221,India,129
U142222,France,121
U142223,Spain,133
U142224,Germany,90
U142225,Australia,144
U142226,India,226
U142227,Brazil,167
U142228,Canada,156
U142229,Canada,279
U142230,Canada,223
U142231,Canada,135
U142232,India,248
U142233,UK,156
U142234,Australia,211
U142235,Spain,233
U142236,Germany,143
U142237,Spain,133
U142238,Germany,11
U142239,Germany,39
U142240,Brazil,223
U142241,Japan,65
U142242,USA,228
U142243,India,233
U142244,Australia,61
U142245,Australia,230
U142246,Canada,97
U142247,UK,223
U142248,USA,229
U142249,India,42
U142250,UK,163
U142251,UK,145
U142252,USA,139
U142253,Canada,83
U142254,Germany,50
U142255,India,184
U142256,Australia,167
U142257,Brazil,163
U142258,Brazil,53
U142259,Japan,195
U142260,Australia,48
U142261,India,39
U142262,Australia,15
U142263,Spain,115
U142264,USA,25
U142265,Spain,17
U142266,Japan,77
U142267,Spain,187
U142268,UK,84
U142269,Brazil,252
U142270,Germany,50
U142271,Canada,216
U142272,France,151
U142273,Australia,252
U142274,Germany,295
U142275,Japan,151
U142276,Japan,37
U142277,Australia,105
U142278,India,99
U142279,Germany,245
U142280,Australia,264
U142281,France,152
U142282,UK,156
U142283,Spain,132
U142284,Germany,77
U142285,Japan,85
U142286,Japan,281
U142287,India,27
U142288,India,144
U142289,India,87
U142290,UK,179
U142291,Germany,90
U142292,Spain,281
U142293,Brazil,277
U142294,UK,66
U142295,USA,35
U142296,Canada,206
U142297,Brazil,71
U142298,UK,296
U142299,Australia,171
U142300,Canada,93
U142301,Spain,246
U142302,Japan,22
U142303,UK,45
U142304,Germany,208
U142305,Japan,130
U142306,Spain,73
U142307,Japan,67
U142308,Brazil,271
U142309,Japan,213
U142310,Australia,102
U142311,Spain,64
U142312,Australia,289
U142313,UK,30
U142314,UK,217
U142315,Spain,128
U142316,India,151
U142317,USA,230
U142318,UK,166
U142319,Spain,295
U142320,Canada,42
U142321,Canada,257
U142322,Germany,164
U142323,Spain,274
U142324,Australia,64
U142325,Brazil,109
U142326,France,152
U142327,Germany,13
U142328,Spain,80
U142329,Spain,197
U142330,Spain,73
U142331,France,178
U142332,Japan,109
U142333,Australia,73
U142334,Australia,38
U142335,France,265
U142336,USA,199
U142337,USA,170
U142338,Germany,194
U142339,Australia,131
U142340,Germany,289
U142341,Brazil,47
U142342,India,68
U142343,Brazil,201
U142344,Germany,218
U142345,Spain,263
U142346,UK,179
U142347,USA,204
U142348,Japan,275
U142349,Spain,261
U142350,Brazil,80
U142351,Australia,51
U142352,Spain,209
U142353,Spain,47
U142354,Canada,229
U142355,UK,22
U142356,Germany,175
U142357,USA,170
U142358,France,260
U142359,USA,85
U142360,Australia,228
U142361,Germany,285
U142362,Spain,185
U142363,Brazil,119
U142364,Canada,76
U142365,Germany,259
U142366,India,107
U142367,Brazil,157
U142368,Japan,100
U142369,Brazil,45
U142370,Canada,220
U142371,Australia,20
U142372,France,234
U142373,France,53
U142374,UK,291
U142375,India,171
U142376,UK,192
U142377,Brazil,37
U142378,UK,198
U142379,Brazil,187
U142380,UK,49
U142381,Canada,158
U142382,Germany,126
U142383,India,263
U142384,Germany,267
U142385,Spain,25
U142386,France,203
U142387,Japan,78
U142388,Spain,184
U142389,Canada,27
U142390,Spain,177
U142391,Germany,205
U142392,Canada,147
U142393,Germany,67
U142394,USA,122
U142395,Australia,30
U142396,Japan,269
U142397,UK,72
U142398,Spain,70
U142399,UK,154
U142400,Japan,48
U142401,Japan,42
U142402,Brazil,21
U142403,Germany,298
U142404,USA,25
U142405,Japan,52
U142406,France,289
U142407,UK,174
U142408,Germany,196
U142409,Japan,55
U142410,USA,92
U142411,Spain,16
U142412,USA,163
U142413,Spain,29
U142414,Canada,279
U142415,France,277
U142416,UK,101
U142417,UK,168
U142418,Canada,178
U142419,USA,97
U142420,Germany,18
U142421,Australia,215
U142422,France,213
U142423,UK,280
U142424,Canada,231
U142425,Germany,134
U142426,Germany,162
U142427,India,26
U142428,UK,152
U142429,Spain,160
U142430,Australia,293
U142431,USA,275
U142432,Canada,15
U142433,India,135
U142434,Japan,87
U142435,Brazil,96
U142436,France,272
U142437,Canada,57
U142438,USA,285
U142439,Japan,54
U142440,UK,128
U142441,UK,102
U142442,France,258
U142443,France,282
U142444,Canada,102
U142445,Germany,268
U142446,Germany,91
U142447,France,75
U142448,UK,195
