user_id,primary_device,churned_id
U144439,Laptop,0
U144440,Smart TV,1
U144441,Smart TV,0
U144442,Mobile,1
U144443,Tablet,0
U144444,Tablet,0
U144445,Smart TV,1
U144446,Laptop,0
U144447,Tablet,1
U144448,Smart TV,0
U144449,Smart TV,0
U144450,Smart TV,0
U144451,Smart TV,0
U144452,Smart TV,0
U144453,Laptop,0
U144454,Laptop,0
U144455,Smart TV,0
U144456,Mobile,0
U144457,Mobile,0
U144458,Smart TV,0
U144459,Laptop,0
U144460,Mobile,1
U144461,Smart TV,0
U144462,Smart TV,0
U144463,Mobile,0
U144464,Smart TV,0
U144465,Tablet,1
U144466,Mobile,0
U144467,Mobile,0
U144468,Laptop,0
U144469,Mobile,0
U144470,Smart TV,0
U144471,Smart TV,0
U144472,Laptop,0
U144473,Smart TV,0
U144474,Laptop,0
U144475,Smart TV,1
U144476,Mobile,1
U144477,Smart TV,0
U144478,Mobile,0
U144479,Laptop,1
U144480,Laptop,1
U144481,Mobile,1
U144482,Mobile,0
U144483,Tablet,0
U144484,Laptop,0
U144485,Laptop,0
U144486,Tablet,0
U144487,Tablet,0
U144488,Smart TV,0
U144489,Tablet,0
U144490,Tablet,0
U144491,Smart TV,0
U144492,Tablet,0
U144493,Smart TV,0
U144494,Mobile,0
U144495,Smart TV,0
U144496,Mobile,0
U144497,Laptop,0
U144498,Laptop,1
U144499,Laptop,1
U144500,Laptop,0
U144501,Mobile,0
U144502,Smart TV,0
U144503,Mobile,1
U144504,Tablet,0
U144505,Laptop,0
U144506,Smart TV,0
U144507,Tablet,0
U144508,Mobile,0
U144509,Tablet,0
U144510,Mobile,0
U144511,Laptop,0
U144512,Tablet,0
U144513,Tablet,0
U144514,Laptop,0
U144515,Tablet,0
U144516,Smart TV,0
U144517,Tablet,0
U144518,Tablet,0
U144519,Smart TV,0
U144520,Mobile,0
U144521,Mobile,0
U144522,Laptop,0
U144523,Laptop,0
U144524,Tablet,0
U144525,Laptop,0
U144526,Smart TV,0
U144527,Mobile,0
U144528,Smart TV,0
U144529,Mobile,0
U144530,Smart TV,0
U144531,Laptop,0
U144532,Laptop,0
U144533,Smart TV,1
U144534,Laptop,0
U144535,Mobile,0
U144536,Mobile,0
U144537,Laptop,1
U144538,Tablet,1
U144539,Laptop,0
U144540,Laptop,1
U144541,Laptop,0
U144542,Laptop,0
U144543,Tablet,0
U144544,Mobile,0
U144545,Smart TV,0
U144546,Mobile,0
U144547,Laptop,0
U144548,Mobile,0
U144549,Laptop,0
U144550,Laptop,0
U144551,Laptop,0
U144552,Mobile,0
U144553,Mobile,0
U144554,Laptop,0
U144555,Mobile,0
U144556,Smart TV,1
U144557,Tablet,1
U144558,Smart TV,1
U144559,Mobile,0
U144560,Smart TV,0
U144561,Laptop,1
U144562,Tablet,0
U144563,Laptop,0
U144564,Smart TV,0
U144565,Smart TV,0
U144566,Mobile,0
U144567,Smart TV,0
U144568,Mobile,0
U144569,Laptop,1
U144570,Tablet,0
U144571,Smart TV,0
U144572,Mobile,1
U144573,Tablet,0
U144574,Laptop,0
U144575,Laptop,0
U144576,Tablet,0
U144577,Tablet,0
U144578,Smart TV,1
U144579,Mobile,0
U144580,Mobile,1
U144581,Tablet,0
U144582,Tablet,0
U144583,Laptop,0
U144584,Laptop,1
U144585,Smart TV,0
U144586,Mobile,0
U144587,Smart TV,0
U144588,Tablet,0
U144589,Laptop,0
U144590,Tablet,0
U144591,Smart TV,0
U144592,Tablet,1
U144593,Laptop,0
U144594,Smart TV,0
U144595,Tablet,0
U144596,Laptop,0
U144597,Laptop,0
U144598,Smart TV,0
U144599,Laptop,0
U144600,Laptop,0
U144601,Laptop,0
U144602,Tablet,0
U144603,Laptop,0
U144604,Smart TV,0
U144605,Laptop,0
U144606,Mobile,0
U144607,Laptop,1
U144608,Tablet,0
U144609,Smart TV,0
U144610,Smart TV,0
U144611,Mobile,1
U144612,Mobile,1
U144613,Laptop,0
U144614,Smart TV,0
U144615,Tablet,0
U144616,Laptop,0
U144617,Mobile,0
U144618,Laptop,1
U144619,Tablet,0
U144620,Smart TV,0
U144621,Tablet,0
U144622,Mobile,0
U144623,Smart TV,0
U144624,Mobile,0
U144625,Mobile,0
U144626,Smart TV,1
U144627,Tablet,0
U144628,Laptop,0
U144629,Tablet,0
U144630,Laptop,1
U144631,Mobile,0
U144632,Smart TV,1
U144633,Smart TV,0
U144634,Smart TV,0
U144635,Mobile,0
U144636,Smart TV,0
U144637,Smart TV,1
U144638,Laptop,1
U144639,Laptop,0
U144640,Laptop,0
U144641,Tablet,0
U144642,Laptop,0
U144643,Smart TV,1
U144644,Laptop,0
U144645,Laptop,0
U144646,Tablet,1
U144647,Tablet,0
U144648,Tablet,0
U144649,Tablet,0
U144650,Tablet,0
U144651,Smart TV,0
U144652,Smart TV,0
U144653,Mobile,0
U144654,Smart TV,1
U144655,Mobile,0
U144656,Smart TV,1
U144657,Laptop,0
U144658,Laptop,0
U144659,Mobile,0
U144660,Mobile,0
U144661,Smart TV,0
U144662,Mobile,0
U144663,Smart TV,0
U144664,Smart TV,0
U144665,Smart TV,0
U144666,Mobile,0
U144667,Tablet,0
U144668,Tablet,0
U144669,Smart TV,0
U144670,Smart TV,0
U144671,Laptop,0
U144672,Tablet,0
U144673,Tablet,0
U144674,Laptop,0
U144675,Laptop,0
U144676,Laptop,0
U144677,Tablet,0
U144678,Mobile,0
U144679,Tablet,1
U144680,Smart TV,0
U144681,Smart TV,1
U144682,Smart TV,0
U144683,Mobile,0
U144684,Laptop,0
U144685,Smart TV,0
U144686,Laptop,0
U144687,Smart TV,0
U144688,Smart TV,0
U144689,Smart TV,0
U144690,Mobile,0
U144691,Mobile,0
U144692,Smart TV,1
U144693,Mobile,0
U144694,Smart TV,0
U144695,Laptop,0
U144696,Smart TV,1
U144697,Tablet,0
U144698,Smart TV,0
U144699,Tablet,0
U144700,Laptop,0
U144701,Laptop,1
U144702,Smart TV,0
U144703,Mobile,0
U144704,Laptop,0
U144705,Mobile,0
U144706,Tablet,0
U144707,Laptop,0
U144708,Smart TV,0
U144709,Mobile,0
U144710,Mobile,0
U144711,Mobile,0
U144712,Tablet,1
U144713,Laptop,0
U144714,Laptop,0
U144715,Smart TV,1
U144716,Laptop,1
U144717,Tablet,0
U144718,Mobile,0
U144719,Mobile,0
U144720,Tablet,1
U144721,Smart TV,0
U144722,Smart TV,0
U144723,Laptop,0
U144724,Tablet,0
U144725,Tablet,0
U144726,Laptop,0
U144727,Laptop,0
U144728,Smart TV,1
U144729,Tablet,0
U144730,Tablet,0
U144731,Smart TV,0
U144732,Mobile,0
U144733,Tablet,0
U144734,Smart TV,1
U144735,Smart TV,0
U144736,Tablet,0
U144737,Mobile,1
U144738,Mobile,1
U144739,Smart TV,0
U144740,Smart TV,1
U144741,Mobile,0
U144742,Laptop,0
U144743,Mobile,1
U144744,Mobile,0
U144745,Tablet,0
U144746,Smart TV,0
U144747,Smart TV,0
U144748,Smart TV,0
U144749,Smart TV,0
U144750,Tablet,0
U144751,Smart TV,0
U144752,Laptop,0
U144753,Laptop,1
U144754,Tablet,1
U144755,Tablet,0
U144756,Laptop,0
U144757,Laptop,0
U144758,Mobile,0
U144759,Laptop,1
U144760,Smart TV,0
U144761,Mobile,0
U144762,Laptop,0
U144763,Mobile,0
U144764,Mobile,0
U144765,Tablet,0
U144766,Tablet,0
U144767,Mobile,0
U144768,Mobile,0
U144769,Laptop,0
U144770,Tablet,1
U144771,Mobile,0
U144772,Tablet,1
U144773,Smart TV,0
U144774,Tablet,0
U144775,Mobile,0
U144776,Laptop,0
U144777,Smart TV,1
U144778,Mobile,0
U144779,Laptop,0
U144780,Laptop,0
U144781,Tablet,1
U144782,Laptop,0
U144783,Smart TV,1
U144784,Laptop,0
U144785,Smart TV,0
U144786,Tablet,1
U144787,Laptop,0
U144788,Mobile,0
U144789,Smart TV,0
U144790,Smart TV,1
U144791,Tablet,0
U144792,Smart TV,0
U144793,Mobile,0
U144794,Laptop,0
U144795,Laptop,0
U144796,Smart TV,0
U144797,Mobile,0
U144798,Tablet,0
U144799,Smart TV,0
U144800,Smart TV,0
U144801,Tablet,0
U144802,Smart TV,0
U144803,Tablet,0
U144804,Laptop,0
U144805,Smart TV,0
U144806,Smart TV,0
U144807,Mobile,1
U144808,Mobile,0
U144809,Tablet,0
U144810,Mobile,0
U144811,Mobile,1
U144812,Mobile,0
U144813,Smart TV,0
U144814,Smart TV,0
U144815,Mobile,1
U144816,Smart TV,0
U144817,Mobile,0
U144818,Smart TV,1
U144819,Tablet,0
U144820,Laptop,0
U144821,Smart TV,0
U144822,Smart TV,0
U144823,Mobile,0
U144824,Laptop,0
U144825,Laptop,0
U144826,Laptop,1
U144827,Mobile,0
U144828,Laptop,0
U144829,Mobile,1
U144830,Mobile,0
U144831,Laptop,0
U144832,Mobile,0
U144833,Mobile,0
U144834,Laptop,0
U144835,Laptop,0
U144836,Smart TV,0
U144837,Laptop,0
U144838,Smart TV,0
U144839,Laptop,0
U144840,Tablet,1
U144841,Laptop,0
U144842,Smart TV,0
U144843,Tablet,0
U144844,Mobile,0
U144845,Smart TV,0
U144846,Laptop,0
U144847,Mobile,1
U144848,Mobile,1
U144849,Tablet,0
U144850,Laptop,0
U144851,Tablet,0
U144852,Mobile,0
U144853,Mobile,0
U144854,Mobile,0
U144855,Tablet,1
U144856,Smart TV,1
U144857,Tablet,0
U144858,Mobile,0
U144859,Laptop,0
U144860,Smart TV,0
U144861,Mobile,0
U144862,Smart TV,0
U144863,Tablet,0
U144864,Smart TV,0
U144865,Smart TV,0
U144866,Tablet,0
U144867,Tablet,1
U144868,Laptop,0
U144869,Laptop,0
U144870,Laptop,1
U144871,Mobile,0
U144872,Tablet,0
U144873,Smart TV,0
U144874,Tablet,0
U144875,Laptop,0
U144876,Smart TV,0
U144877,Mobile,0
U144878,Smart TV,0
U144879,Mobile,0
U144880,Smart TV,0
U144881,Mobile,0
U144882,Mobile,0
U144883,Smart TV,0
U144884,Laptop,0
U144885,Tablet,0
U144886,Laptop,0
U144887,Tablet,0
U144888,Mobile,0
U144889,Tablet,0
U144890,Tablet,0
U144891,Laptop,0
U144892,Mobile,0
U144893,Tablet,0
U144894,Laptop,0
U144895,Tablet,0
U144896,Laptop,1
U144897,Tablet,0
U144898,Mobile,0
U144899,Tablet,0
U144900,Mobile,0
U144901,Tablet,1
U144902,Mobile,0
U144903,Smart TV,1
U144904,Laptop,1
U144905,Laptop,0
U144906,Mobile,0
U144907,Tablet,0
U144908,Tablet,0
U144909,Laptop,1
U144910,Mobile,0
U144911,Tablet,0
U144912,Laptop,0
U144913,Smart TV,0
U144914,Smart TV,1
U144915,Laptop,0
U144916,Mobile,0
U144917,Mobile,0
U144918,Laptop,0
U144919,Smart TV,1
U144920,Laptop,0
U144921,Smart TV,0
U144922,Laptop,0
U144923,Mobile,0
U144924,Smart TV,1
U144925,Smart TV,0
U144926,Laptop,1
U144927,Laptop,0
U144928,Laptop,0
U144929,Tablet,0
U144930,Laptop,0
U144931,Laptop,0
U144932,Mobile,0
U144933,Smart TV,0
U144934,Laptop,0
U144935,Smart TV,0
U144936,Laptop,0
U144937,Mobile,0
U144938,Smart TV,0
U144939,Smart TV,0
U144940,Mobile,0
U144941,Laptop,0
U144942,Tablet,0
U144943,Laptop,1
U144944,Mobile,0
U144945,Smart TV,0
U144946,Smart TV,0
U144947,Mobile,1
U144948,Smart TV,0
U144949,Mobile,0
U144950,Tablet,0
U144951,Smart TV,0
U144952,Laptop,1
U144953,Laptop,0
U144954,Smart TV,0
U144955,Tablet,0
U144956,Smart TV,0
U144957,Laptop,0
U144958,Smart TV,0
U144959,Tablet,0
U144960,Mobile,1
U144961,Smart TV,1
U144962,Laptop,0
U144963,Mobile,0
U144964,Smart TV,0
U144965,Smart TV,1
U144966,Smart TV,1
U144967,Tablet,0
U144968,Laptop,0
U144969,Mobile,0
U144970,Tablet,0
U144971,Mobile,0
U144972,Smart TV,0
U144973,Laptop,0
U144974,Laptop,0
U144975,Tablet,0
U144976,Laptop,1
U144977,Mobile,0
U144978,Smart TV,0
U144979,Laptop,0
U144980,Mobile,0
U144981,Laptop,1
U144982,Mobile,0
U144983,Tablet,0
U144984,Tablet,0
U144985,Mobile,0
U144986,Laptop,1
U144987,Mobile,1
U144988,Mobile,0
U144989,Tablet,0
U144990,Tablet,0
U144991,Tablet,0
U144992,Mobile,0
U144993,Mobile,1
U144994,Tablet,1
U144995,Smart TV,1
U144996,Smart TV,1
U144997,Smart TV,0
U144998,Laptop,0
U144999,Mobile,0
U145000,Tablet,0
U145001,Tablet,0
U145002,Tablet,1
U145003,Mobile,0
U145004,Laptop,0
U145005,Smart TV,1
U145006,Laptop,0
U145007,Smart TV,0
U145008,Mobile,0
U145009,Smart TV,0
U145010,Tablet,0
U145011,Tablet,0
U145012,Smart TV,0
U145013,Smart TV,1
U145014,Tablet,0
U145015,Mobile,1
U145016,Laptop,0
U145017,Laptop,0
U145018,Laptop,0
U145019,Tablet,0
U145020,Mobile,1
U145021,Laptop,0
U145022,Tablet,0
U145023,Tablet,0
U145024,Smart TV,0
U145025,Mobile,1
U145026,Smart TV,1
U145027,Laptop,0
U145028,Laptop,0
U145029,Laptop,0
U145030,Laptop,0
U145031,Smart TV,0
U145032,Mobile,1
U145033,Tablet,0
U145034,Mobile,0
U145035,Laptop,0
U145036,Mobile,0
U145037,Laptop,0
U145038,Tablet,0
U145039,Laptop,1
U145040,Laptop,0
U145041,Smart TV,0
U145042,Smart TV,0
U145043,Smart TV,1
U145044,Mobile,1
U145045,Tablet,0
U145046,Smart TV,0
U145047,Tablet,0
U145048,Tablet,0
U145049,Tablet,0
U145050,Tablet,0
U145051,Laptop,0
U145052,Smart TV,0
U145053,Laptop,0
U145054,Smart TV,0
U145055,Mobile,1
U145056,Tablet,0
U145057,Tablet,0
U145058,Laptop,0
U145059,Laptop,0
U145060,Mobile,0
U145061,Mobile,0
U145062,Mobile,0
U145063,Laptop,0
U145064,Tablet,0
U145065,Laptop,0
U145066,Tablet,0
U145067,Smart TV,0
U145068,Laptop,1
U145069,Mobile,0
U145070,Mobile,0
U145071,Mobile,0
U145072,Smart TV,0
U145073,Laptop,1
U145074,Tablet,0
U145075,Mobile,1
U145076,Mobile,0
U145077,Smart TV,0
U145078,Tablet,1
U145079,Laptop,0
U145080,Laptop,1
U145081,Laptop,0
U145082,Mobile,0
U145083,Mobile,1
U145084,Laptop,1
U145085,Smart TV,0
U145086,Mobile,0
U145087,Tablet,1
U145088,Mobile,1
U145089,Laptop,0
U145090,Mobile,1
U145091,Smart TV,0
U145092,Smart TV,0
U145093,Laptop,1
U145094,Mobile,0
U145095,Smart TV,0
U145096,Laptop,0
U145097,Laptop,0
U145098,Mobile,0
U145099,Laptop,0
U145100,Tablet,1
U145101,Laptop,0
U145102,Tablet,0
U145103,Smart TV,0
U145104,Laptop,0
U145105,Laptop,0
U145106,Tablet,0
U145107,Mobile,0
U145108,Tablet,1
U145109,Tablet,0
U145110,Laptop,1
U145111,Smart TV,1
U145112,Smart TV,1
U145113,Laptop,0
U145114,Mobile,0
U145115,Laptop,0
U145116,Laptop,1
U145117,Mobile,0
U145118,Smart TV,0
U145119,Smart TV,0
U145120,Smart TV,0
U145121,Mobile,0
U145122,Smart TV,0
U145123,Smart TV,0
U145124,Smart TV,0
U145125,Laptop,0
U145126,Smart TV,0
U145127,Tablet,0
U145128,Smart TV,0
U145129,Tablet,0
U145130,Tablet,0
U145131,Smart TV,0
U145132,Smart TV,1
U145133,Mobile,0
U145134,Laptop,0
U145135,Tablet,1
U145136,Laptop,0
U145137,Smart TV,0
U145138,Tablet,0
U145139,Tablet,0
U145140,Tablet,1
U145141,Tablet,0
U145142,Smart TV,0
U145143,Tablet,1
U145144,Smart TV,0
U145145,Tablet,0
U145146,Laptop,0
U145147,Mobile,0
U145148,Smart TV,1
U145149,Laptop,0
U145150,Mobile,0
U145151,Laptop,0
U145152,Smart TV,0
U145153,Smart TV,0
U145154,Laptop,0
U145155,Mobile,1
U145156,Smart TV,0
U145157,Laptop,0
U145158,Mobile,1
U145159,Tablet,0
U145160,Mobile,0
U145161,Tablet,0
U145162,Laptop,1
U145163,Laptop,0
U145164,Tablet,0
U145165,Tablet,0
U145166,Mobile,0
U145167,Mobile,1
U145168,Laptop,0
U145169,Tablet,0
U145170,Smart TV,0
U145171,Mobile,0
U145172,Smart TV,0
U145173,Tablet,0
U145174,Smart TV,0
U145175,Laptop,1
U145176,Laptop,0
U145177,Tablet,0
U145178,Mobile,1
U145179,Smart TV,0
U145180,Tablet,0
U145181,Laptop,0
U145182,Laptop,0
U145183,Tablet,0
U145184,Tablet,0
U145185,Tablet,0
U145186,Laptop,1
U145187,Mobile,0
U145188,Tablet,0
U145189,Mobile,0
U145190,Smart TV,0
U145191,Tablet,0
U145192,Mobile,0
U145193,Smart TV,1
U145194,Tablet,0
U145195,Tablet,0
U145196,Laptop,1
U145197,Tablet,0
U145198,Laptop,0
U145199,Smart TV,0
U145200,Mobile,0
U145201,Mobile,0
U145202,Laptop,0
U145203,Smart TV,0
U145204,Mobile,0
U145205,Mobile,1
U145206,Mobile,1
U145207,Tablet,0
U145208,Smart TV,0
U145209,Laptop,1
U145210,Tablet,0
U145211,Smart TV,0
U145212,Mobile,1
U145213,Mobile,0
U145214,Laptop,0
U145215,Laptop,1
U145216,Laptop,1
U145217,Tablet,0
U145218,Tablet,0
U145219,Smart TV,1
U145220,Mobile,0
U145221,Mobile,0
U145222,Laptop,0
U145223,Smart TV,0
U145224,Tablet,0
U145225,Mobile,0
U145226,Smart TV,0
U145227,Laptop,0
U145228,Mobile,0
U145229,Smart TV,0
U145230,Smart TV,0
U145231,Mobile,0
U145232,Tablet,0
U145233,Tablet,1
U145234,Smart TV,0
U145235,Mobile,1
U145236,Smart TV,0
U145237,Laptop,0
U145238,Smart TV,1
U145239,Laptop,0
U145240,Tablet,1
U145241,Mobile,0
U145242,Laptop,0
U145243,Mobile,0
U145244,Tablet,1
U145245,Tablet,1
U145246,Laptop,1
U145247,Tablet,0
U145248,Laptop,0
U145249,Smart TV,0
U145250,Mobile,0
U145251,Mobile,1
U145252,Tablet,1
U145253,Smart TV,0
U145254,Mobile,1
U145255,Smart TV,0
U145256,Laptop,0
U145257,Tablet,1
U145258,Laptop,0
U145259,Tablet,0
U145260,Tablet,0
U145261,Laptop,1
U145262,Smart TV,0
U145263,Mobile,0
U145264,Mobile,1
U145265,Mobile,0
U145266,Smart TV,0
U145267,Mobile,1
U145268,Smart TV,0
U145269,Mobile,0
U145270,Smart TV,0
U145271,Smart TV,0
U145272,Mobile,0
U145273,Mobile,0
U145274,Mobile,0
U145275,Smart TV,0
U145276,Laptop,0
U145277,Tablet,0
U145278,Tablet,0
U145279,Laptop,0
U145280,Smart TV,1
U145281,Tablet,0
U145282,Laptop,0
U145283,Mobile,1
U145284,Mobile,0
U145285,Smart TV,0
U145286,Smart TV,0
U145287,Tablet,0
U145288,Smart TV,0
U145289,Mobile,0
U145290,Mobile,1
U145291,Mobile,1
U145292,Mobile,0
U145293,Laptop,0
U145294,Mobile,0
U145295,Laptop,0
U145296,Mobile,0
U145297,Smart TV,0
U145298,Laptop,0
U145299,Tablet,1
U145300,Tablet,0
U145301,Tablet,0
U145302,Smart TV,1
U145303,Smart TV,0
U145304,Laptop,0
U145305,Mobile,0
U145306,Laptop,0
U145307,Tablet,0
U145308,Smart TV,0
U145309,Mobile,1
U145310,Mobile,0
U145311,Smart TV,0
U145312,Mobile,0
U145313,Laptop,0
U145314,Laptop,0
U145315,Tablet,1
U145316,Laptop,1
U145317,Tablet,0
U145318,Laptop,0
U145319,Laptop,0
U145320,Smart TV,1
U145321,Smart TV,0
U145322,Laptop,0
U145323,Mobile,0
U145324,Laptop,0
U145325,Laptop,0
U145326,Laptop,0
U145327,Smart TV,0
U145328,Laptop,0
U145329,Laptop,0
U145330,Smart TV,0
U145331,Mobile,0
U145332,Smart TV,0
U145333,Smart TV,1
U145334,Tablet,0
U145335,Mobile,0
U145336,Mobile,1
U145337,Laptop,0
U145338,Tablet,0
U145339,Tablet,0
U145340,Smart TV,0
U145341,Mobile,0
U145342,Laptop,0
U145343,Mobile,1
U145344,Tablet,0
U145345,Smart TV,1
U145346,Tablet,0
U145347,Mobile,1
U145348,Laptop,0
U145349,Tablet,0
U145350,Laptop,0
U145351,Mobile,0
U145352,Tablet,1
U145353,Smart TV,1
U145354,Mobile,1
U145355,Laptop,0
U145356,Laptop,0
U145357,Mobile,0
U145358,Mobile,0
U145359,Mobile,0
U145360,Tablet,0
U145361,Smart TV,0
U145362,Mobile,0
U145363,Mobile,0
U145364,Mobile,0
U145365,Smart TV,0
U145366,Laptop,0
U145367,Smart TV,0
U145368,Mobile,0
U145369,Mobile,1
U145370,Laptop,0
U145371,Smart TV,0
U145372,Mobile,0
U145373,Laptop,0
U145374,Laptop,0
U145375,Smart TV,0
U145376,Tablet,1
U145377,Mobile,0
U145378,Mobile,0
U145379,Laptop,0
U145380,Tablet,1
U145381,Tablet,0
U145382,Laptop,0
U145383,Laptop,1
U145384,Smart TV,0
U145385,Mobile,0
U145386,Tablet,0
U145387,Smart TV,1
U145388,Laptop,0
U145389,Mobile,0
U145390,Laptop,0
U145391,Laptop,0
U145392,Laptop,0
U145393,Tablet,0
U145394,Smart TV,0
U145395,Mobile,0
U145396,Tablet,1
U145397,Mobile,0
U145398,Laptop,1
U145399,Mobile,0
U145400,Laptop,0
U145401,Tablet,1
U145402,Smart TV,0
U145403,Tablet,0
U145404,Smart TV,0
U145405,Mobile,0
U145406,Mobile,0
U145407,Mobile,0
U145408,Mobile,0
U145409,Smart TV,0
U145410,Mobile,0
U145411,Tablet,0
U145412,Laptop,0
U145413,Mobile,0
U145414,Tablet,0
U145415,Smart TV,0
U145416,Mobile,0
U145417,Smart TV,0
U145418,Smart TV,0
U145419,Mobile,1
U145420,Laptop,0
U145421,Mobile,0
U145422,Smart TV,0
U145423,Mobile,0
U145424,Smart TV,0
U145425,Mobile,0
U145426,Mobile,0
U145427,Tablet,0
U145428,Mobile,0
U145429,Tablet,0
U145430,Tablet,0
U145431,Smart TV,0
U145432,Mobile,0
U145433,Mobile,0
U145434,Smart TV,0
U145435,Laptop,0
U145436,Tablet,0
U145437,Laptop,0
U145438,Smart TV,0
U145439,Mobile,0
U145440,Mobile,0
U145441,Laptop,0
U145442,Tablet,0
U145443,Mobile,0
U145444,Smart TV,0
U145445,Laptop,0
U145446,Tablet,0
U145447,Laptop,0
U145448,Laptop,1
U145449,Smart TV,0
U145450,Smart TV,0
U145451,Smart TV,0
U145452,Laptop,0
U145453,Mobile,0
U145454,Mobile,0
U145455,Smart TV,1
U145456,Laptop,0
U145457,Laptop,0
U145458,Laptop,0
U145459,Smart TV,0
U145460,Tablet,0
U145461,Smart TV,0
U145462,Laptop,1
U145463,Smart TV,1
U145464,Tablet,0
U145465,Tablet,0
U145466,Laptop,0
U145467,Smart TV,0
U145468,Laptop,0
U145469,Mobile,0
U145470,Smart TV,0
U145471,Mobile,1
U145472,Smart TV,0
U145473,Laptop,0
U145474,Tablet,0
U145475,Tablet,1
U145476,Laptop,0
U145477,Smart TV,0
U145478,Laptop,0
U145479,Laptop,0
U145480,Smart TV,0
U145481,Smart TV,0
U145482,Smart TV,0
U145483,Laptop,0
U145484,Smart TV,0
U145485,Tablet,0
U145486,Tablet,0
U145487,Laptop,0
U145488,Mobile,0
U145489,Smart TV,0
U145490,Laptop,0
U145491,Mobile,1
U145492,Smart TV,0
U145493,Mobile,0
U145494,Mobile,0
U145495,Smart TV,0
U145496,Tablet,1
U145497,Mobile,0
U145498,Laptop,0
U145499,Tablet,0
U145500,Laptop,0
U145501,Mobile,1
U145502,Mobile,0
U145503,Laptop,0
U145504,Smart TV,1
U145505,Laptop,0
U145506,Laptop,0
U145507,Mobile,1
U145508,Tablet,0
U145509,Smart TV,0
U145510,Mobile,0
U145511,Tablet,1
U145512,Smart TV,0
U145513,Mobile,1
U145514,Smart TV,0
U145515,Laptop,0
U145516,Tablet,0
U145517,Laptop,0
U145518,Laptop,0
U145519,Smart TV,0
U145520,Smart TV,0
U145521,Tablet,0
U145522,Tablet,0
U145523,Laptop,0
U145524,Tablet,0
U145525,Laptop,0
U145526,Laptop,0
U145527,Mobile,0
U145528,Mobile,0
U145529,Smart TV,0
U145530,Laptop,1
U145531,Smart TV,1
U145532,Tablet,0
U145533,Smart TV,1
U145534,Laptop,0
U145535,Mobile,0
U145536,Mobile,0
U145537,Mobile,0
U145538,Laptop,0
U145539,Tablet,0
U145540,Smart TV,0
U145541,Smart TV,1
U145542,Mobile,0
U145543,Tablet,0
U145544,Smart TV,0
U145545,Smart TV,1
U145546,Smart TV,0
U145547,Tablet,0
U145548,Mobile,0
U145549,Smart TV,0
U145550,Laptop,0
U145551,Tablet,0
U145552,Mobile,1
U145553,Smart TV,1
U145554,Mobile,1
U145555,Mobile,0
U145556,Laptop,1
U145557,Mobile,0
U145558,Smart TV,0
U145559,Tablet,0
U145560,Laptop,1
U145561,Mobile,0
U145562,Mobile,0
U145563,Tablet,0
U145564,Tablet,0
U145565,Tablet,0
U145566,Tablet,0
U145567,Laptop,0
U145568,Laptop,0
U145569,Smart TV,1
U145570,Smart TV,1
U145571,Laptop,0
U145572,Laptop,1
U145573,Tablet,1
U145574,Smart TV,0
U145575,Smart TV,1
U145576,Laptop,0
U145577,Smart TV,0
U145578,Laptop,1
U145579,Laptop,0
U145580,Smart TV,1
U145581,Smart TV,0
U145582,Mobile,0
U145583,Smart TV,0
U145584,Tablet,0
U145585,Mobile,0
U145586,Tablet,0
U145587,Tablet,1
U145588,Laptop,0
U145589,Laptop,0
U145590,Mobile,0
U145591,Tablet,0
U145592,Mobile,0
U145593,Mobile,0
U145594,Tablet,0
U145595,Tablet,0
U145596,Smart TV,0
U145597,Smart TV,0
U145598,Mobile,0
U145599,Tablet,0
U145600,Smart TV,0
U145601,Tablet,1
U145602,Mobile,0
U145603,Tablet,0
U145604,Laptop,0
U145605,Smart TV,1
U145606,Laptop,0
U145607,Tablet,0
U145608,Laptop,1
U145609,Smart TV,0
U145610,Mobile,0
U145611,Mobile,0
U145612,Laptop,1
U145613,Mobile,0
U145614,Tablet,0
U145615,Laptop,0
U145616,Laptop,0
U145617,Laptop,1
U145618,Smart TV,0
U145619,Smart TV,1
U145620,Tablet,1
U145621,Tablet,0
U145622,Smart TV,0
U145623,Smart TV,0
U145624,Tablet,0
U145625,Smart TV,0
U145626,Tablet,0
U145627,Laptop,0
U145628,Mobile,0
U145629,Tablet,0
U145630,Mobile,0
U145631,Laptop,0
U145632,Mobile,1
U145633,Tablet,1
U145634,Smart TV,0
U145635,Smart TV,0
U145636,Smart TV,0
U145637,Laptop,0
U145638,Laptop,1
U145639,Smart TV,1
U145640,Smart TV,0
U145641,Smart TV,0
U145642,Laptop,1
U145643,Tablet,1
U145644,Smart TV,0
U145645,Laptop,1
U145646,Mobile,0
U145647,Tablet,0
U145648,Tablet,0
U145649,Mobile,1
U145650,Mobile,0
U145651,Mobile,0
U145652,Smart TV,0
U145653,Mobile,0
U145654,Smart TV,0
U145655,Smart TV,0
U145656,Mobile,1
U145657,Smart TV,1
U145658,Laptop,0
U145659,Laptop,0
U145660,Smart TV,0
U145661,Mobile,0
U145662,Tablet,0
U145663,Laptop,0
U145664,Laptop,0
U145665,Smart TV,1
U145666,Tablet,0
U145667,Mobile,0
U145668,Mobile,0
U145669,Smart TV,0
U145670,Mobile,0
U145671,Laptop,1
U145672,Laptop,1
U145673,Laptop,0
U145674,Smart TV,0
U145675,Mobile,0
U145676,Laptop,0
U145677,Laptop,0
U145678,Tablet,0
U145679,Tablet,0
