user_id,favorite_genre,avg_watch_time_minutes,churned_id
U141458,Horror,204,0
U141459,Horror,125,0
U141460,Drama,92,1
U141461,Drama,218,0
U141462,Horror,205,0
U141463,Action,136,0
U141464,Horror,280,0
U141465,Sci-Fi,177,0
U141466,Horror,291,0
U141467,Comedy,129,0
U141468,Drama,200,0
U141469,Drama,96,0
U141470,Comedy,129,0
U141471,Action,281,0
U141472,Horror,269,1
U141473,Horror,93,0
U141474,Action,16,0
U141475,Action,16,0
U141476,Romance,207,1
U141477,Action,86,0
U141478,Drama,176,0
U141479,Thriller,266,0
U141480,Horror,110,0
U141481,Documentary,147,1
U141482,Horror,175,1
U141483,Romance,293,0
U141484,Documentary,176,0
U141485,Comedy,210,0
U141486,Documentary,208,0
U141487,Thriller,151,0
U141488,Comedy,94,1
U141489,Romance,170,0
U141490,Sci-Fi,52,0
U141491,Romance,177,1
U141492,Romance,189,0
U141493,Romance,120,1
U141494,Comedy,159,0
U141495,Action,89,0
U141496,Comedy,77,0
U141497,Thriller,168,0
U141498,Documentary,145,1
U141499,Drama,173,0
U141500,Documentary,24,0
U141501,Sci-Fi,299,0
U141502,Sci-Fi,35,1
U141503,Action,258,0
U141504,Thriller,51,1
U141505,Comedy,173,0
U141506,Documentary,257,0
U141507,Documentary,194,1
U141508,Sci-Fi,243,0
U141509,Comedy,67,0
U141510,Romance,57,0
U141511,Documentary,186,0
U141512,Drama,145,0
U141513,Action,162,0
U141514,Action,228,0
U141515,Action,11,0
U141516,Documentary,74,1
U141517,Sci-Fi,42,0
U141518,Action,234,1
U141519,Drama,133,0
U141520,Horror,61,0
U141521,Thriller,280,1
U141522,Horror,71,0
U141523,Drama,251,1
U141524,Documentary,166,0
U141525,Sci-Fi,205,1
U141526,Romance,165,0
U141527,Sci-Fi,218,0
U141528,Drama,198,1
U141529,Thriller,149,0
U141530,Comedy,41,1
U141531,Documentary,288,1
U141532,Drama,289,1
U141533,Action,63,0
U141534,Thriller,119,0
U141535,Horror,198,0
U141536,Horror,254,0
U141537,Action,99,0
U141538,Sci-Fi,110,0
U141539,Action,145,0
U141540,Documentary,30,0
U141541,Documentary,93,0
U141542,Thriller,198,0
U141543,Documentary,291,1
U141544,Action,128,0
U141545,Romance,12,1
U141546,Comedy,266,0
U141547,Action,152,0
U141548,Horror,285,0
U141549,Action,213,0
U141550,Sci-Fi,260,0
U141551,Documentary,275,0
U141552,Horror,35,0
U141553,Romance,258,0
U141554,Documentary,164,0
U141555,Sci-Fi,225,0
U141556,Thriller,113,0
U141557,Horror,78,0
U141558,Horror,166,0
U141559,Thriller,191,0
U141560,Documentary,26,0
U141561,Romance,102,0
U141562,Sci-Fi,221,0
U141563,Drama,298,0
U141564,Horror,226,0
U141565,Romance,233,0
U141566,Drama,120,0
U141567,Sci-Fi,285,0
U141568,Thriller,257,0
U141569,Romance,53,0
U141570,Sci-Fi,172,0
U141571,Comedy,104,0
U141572,Action,49,0
U141573,Sci-Fi,11,0
U141574,Documentary,114,0
U141575,Action,287,1
U141576,Sci-Fi,17,0
U141577,Horror,46,0
U141578,Horror,205,0
U141579,Romance,226,0
U141580,Drama,67,0
U141581,Documentary,79,0
U141582,Thriller,132,0
U141583,Drama,178,0
U141584,Comedy,15,0
U141585,Drama,56,0
U141586,Comedy,207,0
U141587,Action,42,0
U141588,Documentary,291,0
U141589,Documentary,247,0
U141590,Romance,24,1
U141591,Horror,205,0
U141592,Sci-Fi,70,0
U141593,Comedy,187,0
U141594,Thriller,208,1
U141595,Documentary,282,0
U141596,Action,179,0
U141597,Sci-Fi,48,0
U141598,Romance,210,0
U141599,Sci-Fi,75,0
U141600,Drama,72,0
U141601,Horror,117,0
U141602,Documentary,56,0
U141603,Comedy,146,0
U141604,Drama,56,1
U141605,Drama,116,0
U141606,Sci-Fi,37,1
U141607,Comedy,282,0
U141608,Drama,104,0
U141609,Documentary,266,1
U141610,Action,203,1
U141611,Horror,127,0
U141612,Sci-Fi,146,0
U141613,Drama,268,1
U141614,Sci-Fi,141,0
U141615,Thriller,184,1
U141616,Comedy,145,0
U141617,Thriller,187,0
U141618,Drama,225,0
U141619,Action,59,0
U141620,Documentary,98,1
U141621,Sci-Fi,112,0
U141622,Sci-Fi,105,0
U141623,Comedy,41,0
U141624,Sci-Fi,263,0
U141625,Comedy,199,0
U141626,Sci-Fi,280,0
U141627,Romance,202,0
U141628,Thriller,171,1
U141629,Horror,102,0
U141630,Documentary,258,0
U141631,Documentary,205,0
U141632,Documentary,193,0
U141633,Thriller,12,0
U141634,Romance,160,0
U141635,Drama,137,1
U141636,Thriller,139,0
U141637,Horror,201,1
U141638,Drama,155,0
U141639,Romance,204,1
U141640,Documentary,144,0
U141641,Documentary,233,1
U141642,Documentary,200,1
U141643,Romance,217,0
U141644,Documentary,196,0
U141645,Comedy,257,0
U141646,Sci-Fi,248,0
U141647,Horror,298,0
U141648,Thriller,98,0
U141649,Thriller,296,0
U141650,Sci-Fi,239,0
U141651,Drama,70,0
U141652,Sci-Fi,289,0
U141653,Drama,194,0
U141654,Documentary,183,0
U141655,Action,75,0
U141656,Comedy,66,1
U141657,Action,128,0
U141658,Drama,50,0
U141659,Action,16,1
U141660,Romance,55,0
U141661,Drama,139,0
U141662,Comedy,152,0
U141663,Thriller,98,1
U141664,Action,148,0
U141665,Drama,241,0
U141666,Romance,25,0
U141667,Sci-Fi,77,1
U141668,Drama,252,0
U141669,Action,126,0
U141670,Action,97,0
U141671,Documentary,46,0
U141672,Thriller,98,0
U141673,Romance,197,0
U141674,Sci-Fi,272,0
U141675,Action,214,0
U141676,Horror,68,0
U141677,Sci-Fi,99,0
U141678,Drama,228,0
U141679,Comedy,102,0
U141680,Action,259,1
U141681,Romance,18,0
U141682,Thriller,287,0
U141683,Horror,165,1
U141684,Comedy,116,0
U141685,Drama,264,0
U141686,Sci-Fi,123,0
U141687,Documentary,182,0
U141688,Documentary,30,0
U141689,Action,264,0
U141690,Comedy,33,1
U141691,Thriller,99,0
U141692,Documentary,149,0
U141693,Action,104,1
U141694,Action,241,0
U141695,Romance,172,0
U141696,Documentary,85,0
U141697,Comedy,187,0
U141698,Comedy,60,0
U141699,Thriller,267,1
U141700,Action,165,0
U141701,Sci-Fi,49,0
U141702,Romance,173,0
U141703,Sci-Fi,100,0
U141704,Horror,41,0
U141705,Horror,196,0
U141706,Action,232,0
U141707,Thriller,174,0
U141708,Drama,299,0
U141709,Horror,87,0
U141710,Romance,264,1
U141711,Thriller,19,0
U141712,Action,169,0
U141713,Action,266,0
U141714,Action,219,0
U141715,Documentary,194,0
U141716,Drama,172,0
U141717,Horror,165,0
U141718,Romance,59,0
U141719,Sci-Fi,281,0
U141720,Documentary,245,0
U141721,Thriller,73,0
U141722,Romance,170,0
U141723,Action,259,0
U141724,Horror,139,0
U141725,Thriller,166,1
U141726,Action,70,0
U141727,Drama,218,0
U141728,Horror,44,0
U141729,Drama,218,0
U141730,Drama,71,0
U141731,Horror,190,1
U141732,Sci-Fi,72,0
U141733,Documentary,182,1
U141734,Thriller,174,0
U141735,Thriller,226,1
U141736,Sci-Fi,257,1
U141737,Thriller,147,1
U141738,Comedy,214,0
U141739,Romance,225,0
U141740,Drama,200,0
U141741,Comedy,151,1
U141742,Drama,149,0
U141743,Comedy,226,0
U141744,Comedy,137,1
U141745,Comedy,100,0
U141746,Horror,224,1
U141747,Thriller,221,0
U141748,Romance,260,0
U141749,Documentary,40,0
U141750,Romance,120,0
U141751,Documentary,66,0
U141752,Romance,288,0
U141753,Thriller,165,0
U141754,Documentary,232,0
U141755,Action,106,0
U141756,Comedy,190,1
U141757,Comedy,139,0
U141758,Comedy,291,0
U141759,Documentary,170,0
U141760,Thriller,243,0
U141761,Horror,32,0
U141762,Drama,16,0
U141763,Thriller,252,1
U141764,Sci-Fi,205,1
U141765,Thriller,274,0
U141766,Documentary,207,0
U141767,Comedy,122,1
U141768,Drama,191,0
U141769,Documentary,156,0
U141770,Action,185,0
U141771,Comedy,275,0
U141772,Romance,295,0
U141773,Thriller,136,0
U141774,Horror,24,0
U141775,Comedy,199,0
U141776,Action,290,0
U141777,Comedy,53,0
U141778,Comedy,218,0
U141779,Thriller,179,0
U141780,Drama,193,0
U141781,Action,174,0
U141782,Romance,22,0
U141783,Romance,106,0
U141784,Sci-Fi,12,0
U141785,Action,16,0
U141786,Comedy,13,0
U141787,Horror,134,0
U141788,Sci-Fi,214,0
U141789,Documentary,199,0
U141790,Documentary,66,0
U141791,Documentary,99,0
U141792,Romance,135,0
U141793,Sci-Fi,34,0
U141794,Documentary,213,0
U141795,Thriller,131,0
U141796,Action,266,0
U141797,Drama,216,0
U141798,Sci-Fi,21,1
U141799,Sci-Fi,32,0
U141800,Documentary,254,0
U141801,Action,86,0
U141802,Documentary,123,0
U141803,Thriller,196,0
U141804,Documentary,76,1
U141805,Romance,26,1
U141806,Documentary,223,0
U141807,Thriller,14,0
U141808,Action,296,0
U141809,Horror,194,1
U141810,Thriller,108,0
U141811,Thriller,110,0
U141812,Romance,197,0
U141813,Comedy,236,0
U141814,Thriller,17,0
U141815,Sci-Fi,15,0
U141816,Romance,202,0
U141817,Action,164,0
U141818,Comedy,69,0
U141819,Sci-Fi,55,0
U141820,Romance,30,0
U141821,Romance,98,1
U141822,Romance,285,0
U141823,Action,299,0
U141824,Drama,215,0
U141825,Action,147,1
U141826,Romance,41,0
U141827,Action,89,0
U141828,Comedy,10,0
U141829,Sci-Fi,221,1
U141830,Sci-Fi,207,0
U141831,Thriller,72,0
U141832,Thriller,172,0
U141833,Romance,74,0
U141834,Romance,253,0
U141835,Thriller,240,0
U141836,Thriller,41,0
U141837,Action,102,0
U141838,Comedy,35,0
U141839,Thriller,265,0
U141840,Romance,182,1
U141841,Sci-Fi,56,1
U141842,Sci-Fi,242,0
U141843,Drama,113,0
U141844,Romance,287,0
U141845,Documentary,191,0
U141846,Comedy,236,0
U141847,Comedy,43,0
U141848,Comedy,90,0
U141849,Horror,88,0
U141850,Romance,109,0
U141851,Romance,230,0
U141852,Documentary,60,0
U141853,Horror,120,0
U141854,Sci-Fi,129,1
U141855,Documentary,223,0
U141856,Thriller,223,0
U141857,Romance,191,0
U141858,Romance,168,0
U141859,Drama,98,0
U141860,Romance,96,0
U141861,Documentary,66,1
U141862,Comedy,200,0
U141863,Romance,56,1
U141864,Sci-Fi,49,0
U141865,Comedy,164,1
U141866,Sci-Fi,74,0
U141867,Action,289,0
U141868,Documentary,35,0
U141869,Horror,147,1
U141870,Comedy,109,0
U141871,Action,290,0
U141872,Sci-Fi,105,0
U141873,Action,200,1
U141874,Horror,227,0
U141875,Thriller,297,0
U141876,Action,171,0
U141877,Horror,216,0
U141878,Comedy,76,0
U141879,Romance,214,1
U141880,Sci-Fi,248,1
U141881,Thriller,80,0
U141882,Action,185,0
U141883,Comedy,28,0
U141884,Horror,56,0
U141885,Sci-Fi,88,1
U141886,Horror,56,0
U141887,Action,122,0
U141888,Drama,271,1
U141889,Comedy,218,0
U141890,Comedy,289,0
U141891,Comedy,184,0
U141892,Horror,294,0
U141893,Sci-Fi,136,0
U141894,Comedy,24,1
U141895,Drama,203,0
U141896,Thriller,191,0
U141897,Comedy,90,0
U141898,Thriller,157,0
U141899,Horror,92,1
U141900,Comedy,96,0
U141901,Comedy,251,0
U141902,Comedy,133,0
U141903,Thriller,73,0
U141904,Thriller,149,0
U141905,Thriller,12,0
U141906,Action,137,0
U141907,Documentary,112,1
U141908,Action,20,0
U141909,Comedy,251,0
U141910,Sci-Fi,283,0
U141911,Horror,145,1
U141912,Drama,227,1
U141913,Romance,104,0
U141914,Thriller,208,1
U141915,Sci-Fi,235,1
U141916,Drama,149,0
U141917,Documentary,222,0
U141918,Documentary,131,0
U141919,Romance,138,0
U141920,Drama,22,1
U141921,Sci-Fi,104,0
U141922,Thriller,244,1
U141923,Documentary,215,0
U141924,Action,148,0
U141925,Romance,71,0
U141926,Action,34,0
U141927,Thriller,148,0
U141928,Thriller,43,0
U141929,Documentary,18,0
U141930,Sci-Fi,113,0
U141931,Horror,21,0
U141932,Sci-Fi,149,0
U141933,Romance,297,0
U141934,Comedy,170,0
U141935,Documentary,87,0
U141936,Romance,98,0
U141937,Thriller,175,0
U141938,Action,51,0
U141939,Romance,86,0
U141940,Horror,249,1
U141941,Romance,259,0
U141942,Horror,98,0
U141943,Action,270,0
U141944,Comedy,48,1
U141945,Thriller,17,0
U141946,Comedy,277,0
U141947,Sci-Fi,169,0
U141948,Comedy,276,0
U141949,Horror,247,1
U141950,Thriller,138,0
U141951,Drama,105,1
U141952,Sci-Fi,249,0
U141953,Documentary,233,1
U141954,Action,234,0
U141955,Sci-Fi,175,0
U141956,Action,109,0
U141957,Horror,196,0
U141958,Horror,133,0
U141959,Thriller,251,0
U141960,Action,201,0
U141961,Romance,260,0
U141962,Romance,56,0
U141963,Sci-Fi,186,1
U141964,Sci-Fi,295,0
U141965,Comedy,185,1
U141966,Documentary,165,0
U141967,Documentary,81,0
U141968,Drama,249,1
U141969,Thriller,252,0
U141970,Drama,81,0
U141971,Comedy,178,0
U141972,Sci-Fi,39,1
U141973,Documentary,44,0
U141974,Thriller,274,0
U141975,Horror,168,1
U141976,Action,241,0
U141977,Romance,242,0
U141978,Thriller,280,0
U141979,Drama,103,0
U141980,Action,291,0
U141981,Documentary,67,0
U141982,Romance,224,0
U141983,Documentary,189,0
U141984,Comedy,99,1
U141985,Action,247,0
U141986,Sci-Fi,191,1
U141987,Horror,222,0
U141988,Action,82,0
U141989,Comedy,137,0
U141990,Comedy,30,0
U141991,Action,269,0
U141992,Sci-Fi,290,0
U141993,Drama,23,1
U141994,Thriller,287,1
U141995,Documentary,245,0
U141996,Sci-Fi,85,1
U141997,Drama,98,0
U141998,Documentary,297,0
U141999,Drama,243,0
U142000,Documentary,233,0
U142001,Horror,119,1
U142002,Drama,25,0
U142003,Horror,289,0
U142004,Drama,194,0
U142005,Action,119,0
U142006,Action,267,0
U142007,Comedy,234,0
U142008,Romance,104,1
U142009,Action,95,0
U142010,Thriller,109,0
U142011,Sci-Fi,106,1
U142012,Thriller,242,1
U142013,Comedy,124,0
U142014,Romance,13,0
U142015,Thriller,282,0
U142016,Sci-Fi,207,0
U142017,Drama,276,0
U142018,Thriller,171,0
U142019,Comedy,256,0
U142020,Drama,237,0
U142021,Comedy,228,0
U142022,Sci-Fi,100,0
U142023,Sci-Fi,264,1
U142024,Horror,246,0
U142025,Sci-Fi,140,0
U142026,Horror,53,0
U142027,Horror,252,0
U142028,Thriller,15,0
U142029,Sci-Fi,10,0
U142030,Romance,195,0
U142031,Sci-Fi,205,0
U142032,Horror,184,1
U142033,Documentary,27,0
U142034,Romance,48,0
U142035,Sci-Fi,273,0
U142036,Drama,26,1
U142037,Drama,252,1
U142038,Drama,52,0
U142039,Romance,223,0
U142040,Comedy,253,0
U142041,Documentary,147,0
U142042,Sci-Fi,283,0
U142043,Thriller,235,0
U142044,Comedy,147,1
U142045,Documentary,67,1
U142046,Romance,286,0
U142047,Romance,167,0
U142048,Documentary,219,1
U142049,Drama,106,0
U142050,Horror,132,0
U142051,Documentary,221,0
U142052,Documentary,181,0
U142053,Comedy,12,0
U142054,Romance,84,1
U142055,Sci-Fi,165,0
U142056,Horror,108,1
U142057,Romance,93,0
U142058,Romance,184,0
U142059,Romance,127,0
U142060,Romance,144,1
U142061,Drama,73,0
U142062,Romance,144,0
U142063,Action,159,0
U142064,Thriller,254,0
U142065,Drama,174,0
U142066,Drama,172,0
U142067,Action,158,0
U142068,Comedy,92,0
U142069,Romance,66,0
U142070,Comedy,90,1
U142071,Horror,180,0
U142072,Sci-Fi,150,1
U142073,Comedy,89,1
U142074,Drama,159,0
U142075,Horror,281,0
U142076,Romance,203,1
U142077,Comedy,33,1
U142078,Documentary,151,0
U142079,Thriller,143,0
U142080,Comedy,210,0
U142081,Documentary,293,1
U142082,Thriller,261,0
U142083,Drama,39,0
U142084,Comedy,170,1
U142085,Sci-Fi,166,0
U142086,Action,39,0
U142087,Horror,160,0
U142088,Comedy,10,1
U142089,Thriller,275,0
U142090,Horror,101,0
U142091,Thriller,83,0
U142092,Sci-Fi,76,0
U142093,Comedy,45,0
U142094,Thriller,11,1
U142095,Action,54,1
U142096,Romance,88,0
U142097,Comedy,230,0
U142098,Romance,71,0
U142099,Comedy,147,0
U142100,Action,12,0
U142101,Horror,226,0
U142102,Action,10,0
U142103,Comedy,27,1
U142104,Comedy,122,0
U142105,Romance,203,0
U142106,Thriller,23,0
U142107,Thriller,46,0
U142108,Comedy,80,0
U142109,Comedy,277,1
U142110,Drama,289,0
U142111,Thriller,14,0
U142112,Thriller,278,0
U142113,Comedy,157,0
U142114,Documentary,111,0
U142115,Action,170,0
U142116,Comedy,53,0
U142117,Documentary,248,0
U142118,Comedy,288,1
U142119,Action,152,0
U142120,Action,102,0
U142121,Sci-Fi,22,0
U142122,Sci-Fi,142,0
U142123,Sci-Fi,175,1
U142124,Thriller,215,0
U142125,Horror,181,0
U142126,Documentary,28,0
U142127,Sci-Fi,272,1
U142128,Action,234,0
U142129,Action,135,1
U142130,Drama,201,1
U142131,Thriller,220,0
U142132,Action,146,0
U142133,Horror,104,0
U142134,Action,68,0
U142135,Drama,296,0
U142136,Documentary,143,1
U142137,Drama,236,1
U142138,Romance,25,0
U142139,Romance,76,0
U142140,Comedy,261,0
U142141,Comedy,213,0
U142142,Drama,68,0
U142143,Sci-Fi,294,0
U142144,Horror,46,0
U142145,Romance,295,0
U142146,Drama,116,0
U142147,Romance,179,0
U142148,Comedy,292,1
U142149,Thriller,77,0
U142150,Horror,230,0
U142151,Thriller,119,1
U142152,Horror,25,0
U142153,Thriller,88,0
U142154,Thriller,233,0
U142155,Documentary,251,0
U142156,Comedy,278,0
U142157,Action,123,1
U142158,Documentary,241,0
U142159,Thriller,240,0
U142160,Action,204,0
U142161,Drama,250,1
U142162,Sci-Fi,192,0
U142163,Comedy,81,0
U142164,Romance,223,0
U142165,Sci-Fi,265,0
U142166,Sci-Fi,41,0
U142167,Drama,297,0
U142168,Sci-Fi,129,0
U142169,Horror,217,1
U142170,Romance,64,1
U142171,Sci-Fi,76,0
U142172,Action,157,0
U142173,Action,168,0
U142174,Documentary,126,0
U142175,Romance,298,0
U142176,Thriller,14,0
U142177,Sci-Fi,145,1
U142178,Documentary,298,0
U142179,Sci-Fi,259,0
U142180,Horror,18,0
U142181,Thriller,144,1
U142182,Romance,118,1
U142183,Romance,272,0
U142184,Action,228,1
U142185,Horror,136,1
U142186,Sci-Fi,243,0
U142187,Romance,74,1
U142188,Documentary,191,0
U142189,Comedy,282,1
U142190,Documentary,230,0
U142191,Romance,275,0
U142192,Horror,161,0
U142193,Thriller,21,0
U142194,Drama,238,0
U142195,Documentary,289,0
U142196,Romance,264,0
U142197,Documentary,175,1
U142198,Drama,101,0
U142199,Comedy,92,0
U142200,Horror,221,0
U142201,Thriller,296,1
U142202,Romance,71,0
U142203,Comedy,134,0
U142204,Thriller,102,0
U142205,Documentary,223,0
U142206,Comedy,81,0
U142207,Romance,259,0
U142208,Sci-Fi,62,0
U142209,Sci-Fi,218,1
U142210,Thriller,175,1
U142211,Romance,179,1
U142212,Documentary,121,1
U142213,Documentary,151,0
U142214,Romance,63,0
U142215,Documentary,241,0
U142216,Horror,190,1
U142217,Sci-Fi,182,0
U142218,Sci-Fi,201,0
U142219,Action,140,1
U142220,Drama,141,0
U142221,Horror,129,0
U142222,Romance,121,0
U142223,Action,133,0
U142224,Sci-Fi,90,0
U142225,Horror,144,1
U142226,Action,226,0
U142227,Comedy,167,0
U142228,Action,156,1
U142229,Romance,279,1
U142230,Comedy,223,1
U142231,Documentary,135,0
U142232,Horror,248,0
U142233,Sci-Fi,156,0
U142234,Sci-Fi,211,1
U142235,Documentary,233,0
U142236,Drama,143,0
U142237,Documentary,133,0
U142238,Action,11,0
U142239,Comedy,39,1
U142240,Comedy,223,0
U142241,Documentary,65,0
U142242,Documentary,228,0
U142243,Comedy,233,0
U142244,Action,61,1
U142245,Documentary,230,0
U142246,Romance,97,0
U142247,Thriller,223,0
U142248,Romance,229,0
U142249,Romance,42,0
U142250,Comedy,163,0
U142251,Horror,145,0
U142252,Comedy,139,1
U142253,Drama,83,0
U142254,Horror,50,0
U142255,Comedy,184,0
U142256,Comedy,167,0
U142257,Romance,163,0
U142258,Horror,53,0
U142259,Sci-Fi,195,0
U142260,Documentary,48,1
U142261,Thriller,39,0
U142262,Sci-Fi,15,1
U142263,Horror,115,0
U142264,Sci-Fi,25,0
U142265,Drama,17,0
U142266,Romance,77,0
U142267,Action,187,0
U142268,Comedy,84,0
U142269,Documentary,252,0
U142270,Documentary,50,0
U142271,Romance,216,0
U142272,Drama,151,1
U142273,Romance,252,0
U142274,Documentary,295,0
U142275,Romance,151,0
U142276,Thriller,37,0
U142277,Action,105,1
U142278,Thriller,99,0
U142279,Drama,245,0
U142280,Comedy,264,0
U142281,Romance,152,0
U142282,Romance,156,0
U142283,Sci-Fi,132,0
U142284,Action,77,0
U142285,Action,85,0
U142286,Comedy,281,1
U142287,Comedy,27,0
U142288,Action,144,0
U142289,Thriller,87,0
U142290,Action,179,0
U142291,Horror,90,0
U142292,Action,281,0
U142293,Drama,277,0
U142294,Romance,66,0
U142295,Documentary,35,0
U142296,Comedy,206,1
U142297,Documentary,71,0
U142298,Horror,296,0
U142299,Thriller,171,0
U142300,Action,93,0
U142301,Romance,246,0
U142302,Romance,22,1
U142303,Sci-Fi,45,1
U142304,Thriller,208,0
U142305,Sci-Fi,130,0
U142306,Documentary,73,0
U142307,Horror,67,1
U142308,Thriller,271,0
U142309,Romance,213,1
U142310,Thriller,102,0
U142311,Thriller,64,0
U142312,Action,289,0
U142313,Comedy,30,1
U142314,Horror,217,0
U142315,Comedy,128,0
U142316,Documentary,151,1
U142317,Thriller,230,0
U142318,Action,166,1
U142319,Action,295,1
U142320,Horror,42,0
U142321,Drama,257,0
U142322,Action,164,0
U142323,Romance,274,1
U142324,Horror,64,0
U142325,Thriller,109,1
U142326,Thriller,152,0
U142327,Action,13,0
U142328,Horror,80,1
U142329,Drama,197,0
U142330,Comedy,73,1
U142331,Thriller,178,1
U142332,Documentary,109,0
U142333,Drama,73,0
U142334,Horror,38,0
U142335,Action,265,0
U142336,Thriller,199,0
U142337,Documentary,170,0
U142338,Thriller,194,0
U142339,Horror,131,0
U142340,Drama,289,1
U142341,Action,47,1
U142342,Comedy,68,0
U142343,Comedy,201,0
U142344,Romance,218,0
U142345,Romance,263,0
U142346,Romance,179,1
U142347,Documentary,204,0
U142348,Sci-Fi,275,0
U142349,Action,261,0
U142350,Drama,80,0
U142351,Horror,51,0
U142352,Horror,209,0
U142353,Thriller,47,0
U142354,Drama,229,0
U142355,Horror,22,1
U142356,Action,175,0
U142357,Sci-Fi,170,0
U142358,Horror,260,0
U142359,Drama,85,0
U142360,Drama,228,0
U142361,Thriller,285,1
U142362,Sci-Fi,185,0
U142363,Drama,119,0
U142364,Thriller,76,0
U142365,Comedy,259,0
U142366,Sci-Fi,107,0
U142367,Drama,157,1
U142368,Thriller,100,1
U142369,Action,45,0
U142370,Comedy,220,0
U142371,Documentary,20,0
U142372,Horror,234,0
U142373,Romance,53,0
U142374,Drama,291,0
U142375,Documentary,171,0
U142376,Horror,192,1
U142377,Romance,37,0
U142378,Documentary,198,0
U142379,Drama,187,0
U142380,Drama,49,0
U142381,Documentary,158,0
U142382,Comedy,126,0
U142383,Sci-Fi,263,0
U142384,Romance,267,0
U142385,Documentary,25,0
U142386,Horror,203,0
U142387,Sci-Fi,78,1
U142388,Sci-Fi,184,0
U142389,Documentary,27,0
U142390,Comedy,177,0
U142391,Thriller,205,0
U142392,Thriller,147,0
U142393,Horror,67,0
U142394,Drama,122,1
U142395,Thriller,30,0
U142396,Sci-Fi,269,0
U142397,Horror,72,1
U142398,Comedy,70,0
U142399,Sci-Fi,154,0
U142400,Thriller,48,0
U142401,Documentary,42,0
U142402,Romance,21,0
U142403,Sci-Fi,298,0
U142404,Comedy,25,1
U142405,Romance,52,0
U142406,Romance,289,0
U142407,Horror,174,0
U142408,Action,196,0
U142409,Horror,55,0
U142410,Sci-Fi,92,1
U142411,Horror,16,0
U142412,Thriller,163,0
U142413,Romance,29,0
U142414,Comedy,279,0
U142415,Drama,277,0
U142416,Romance,101,1
U142417,Drama,168,0
U142418,Comedy,178,0
U142419,Comedy,97,1
U142420,Romance,18,0
U142421,Documentary,215,0
U142422,Drama,213,1
U142423,Horror,280,1
U142424,Documentary,231,0
U142425,Documentary,134,0
U142426,Comedy,162,0
U142427,Drama,26,0
U142428,Horror,152,0
U142429,Comedy,160,0
U142430,Comedy,293,1
U142431,Documentary,275,0
U142432,Action,15,0
U142433,Documentary,135,0
U142434,Horror,87,1
U142435,Drama,96,0
U142436,Action,272,0
U142437,Romance,57,1
U142438,Documentary,285,1
U142439,Sci-Fi,54,0
U142440,Documentary,128,0
U142441,Drama,102,0
U142442,Thriller,258,0
U142443,Comedy,282,0
U142444,Sci-Fi,102,0
U142445,Action,268,0
U142446,Comedy,91,0
U142447,Documentary,75,0
U142448,Thriller,195,0
U142449,Horror,143,0
U142450,Action,63,0
U142451,Drama,143,1
U142452,Romance,120,1
U142453,Documentary,17,0
U142454,Comedy,264,0
U142455,Sci-Fi,133,0
U142456,Romance,214,0
U142457,Comedy,171,0
U142458,Documentary,68,0
U142459,Comedy,293,0
U142460,Romance,82,0
U142461,Drama,195,0
U142462,Romance,106,0
U142463,Action,62,0
U142464,Romance,252,0
U142465,Action,258,0
U142466,Horror,42,1
U142467,Documentary,195,0
U142468,Documentary,259,0
U142469,Action,206,1
U142470,Drama,255,1
U142471,Action,264,0
U142472,Documentary,176,0
U142473,Drama,95,1
U142474,Horror,258,0
U142475,Drama,232,0
U142476,Comedy,236,0
U142477,Horror,59,0
U142478,Sci-Fi,115,1
U142479,Thriller,143,0
U142480,Thriller,73,1
U142481,Horror,119,0
U142482,Sci-Fi,257,0
U142483,Comedy,135,0
U142484,Drama,21,0
U142485,Romance,20,0
U142486,Documentary,291,0
U142487,Comedy,57,1
U142488,Drama,275,0
U142489,Romance,282,0
U142490,Action,156,0
U142491,Comedy,119,0
U142492,Horror,30,1
U142493,Thriller,114,1
U142494,Documentary,168,0
U142495,Thriller,98,1
U142496,Comedy,18,0
U142497,Thriller,166,0
U142498,Thriller,135,0
U142499,Comedy,26,0
U142500,Sci-Fi,133,0
U142501,Horror,189,0
U142502,Thriller,77,0
U142503,Romance,236,0
U142504,Documentary,25,0
U142505,Thriller,116,0
U142506,Thriller,298,0
U142507,Thriller,45,0
U142508,Romance,72,0
U142509,Sci-Fi,216,0
U142510,Sci-Fi,56,0
U142511,Action,97,0
U142512,Drama,299,0
U142513,Sci-Fi,285,0
U142514,Comedy,219,0
U142515,Documentary,219,0
U142516,Drama,176,0
U142517,Sci-Fi,101,0
U142518,Documentary,261,1
U142519,Romance,55,0
U142520,Thriller,253,0
U142521,Comedy,280,0
U142522,Action,237,1
U142523,Comedy,178,0
U142524,Drama,271,0
U142525,Comedy,156,0
U142526,Horror,125,0
U142527,Comedy,25,0
U142528,Romance,172,0
U142529,Action,275,0
U142530,Comedy,172,0
U142531,Comedy,240,0
U142532,Comedy,163,0
U142533,Horror,178,1
U142534,Comedy,273,0
U142535,Documentary,12,0
U142536,Horror,77,0
U142537,Horror,55,1
U142538,Drama,171,1
U142539,Comedy,247,1
U142540,Action,79,1
U142541,Thriller,274,1
U142542,Comedy,182,0
U142543,Drama,243,0
U142544,Drama,75,0
U142545,Drama,145,0
U142546,Action,195,1
U142547,Thriller,200,0
U142548,Drama,229,1
U142549,Horror,101,1
U142550,Comedy,182,0
U142551,Action,211,1
U142552,Romance,240,0
